imdb_id,director,original_title,genre,overview
tt0042530,Joseph H. Lewis,Gun Crazy,Crime,"Bart Tare is an ex-Army man who has a lifelong fixation with guns, he meets a kindred spirit in sharpshooter Annie Starr and goes to work at a carnival. After upsetting the carnival owner who lusts after Starr, they both get fired. Soon, on Starr's behest, they embark on a crime spree for cash. Subjects of a manhunt, they are tracked by police in the hills Tare enjoyed as a boy."
tt0042006,Joseph H. Lewis,The Undercover Man,Crime,"Frank Warren is a treasury agent assigned to put an end to the activities of a powerful mob crime boss. The ""undercover"" agent poses as a criminal to seek out information but is frustrated when all he finds are terrified witnesses and corrupt police officers. Although most informants end up dead, Agent Warren gets critical information about the mob from an unlikely source."
tt0040730,Joseph H. Lewis,The Return of October,Comedy,"A wholesome girl believes her new racehorse, October, is the reincarnation of her favorite uncle, Willie."
tt0038958,Joseph H. Lewis,So Dark the Night,Drama,"Inspector Cassin, a renowned Paris detective, departs to the country for a much-needed break. There he falls in love with the innkeeper’s daughter, Nanette, who is already betrothed to a local farmer. On the evening of their engagement party, Nanette and the farmer both disappear. Cassin takes up the case immediately to discover what happened to them and who is responsible."
tt0037932,Joseph H. Lewis,My Name Is Julia Ross,Mystery,A woman finds herself entrenched in a murder cover-up when she goes to work for a wealthy widow.
tt0037690,Joseph H. Lewis,The Falcon in San Francisco,Crime,"While on vacation, the Falcon is arrested for kidnapping after striking up a friendship with a girl who's nurse has been recently murdered."
tt0037076,Joseph H. Lewis,Minstrel Man,Music,"Unusually elaborate for a PRC film, Minstrel Man is a lively musical drama built around the talents of veteran vaudevillian Benny Fields. The star is cast as Dixie Boy Johnson, who rises from the ranks of minstrel shows to become a top Broadway attraction. On the opening night of his greatest stage triumph, Dixie Boy's wife dies in childbirth. Profoundly shaken, he walks out of the show, leaving the baby to be raised by his showbiz pals Mae and Lasses White (Gladys George, Roscoe Karns). The kid grows up to be an attractive young woman named Caroline (Judy Clark), who follows in her dad's footsteps by billing herself as-that's right-Dixie Girl Johnson. This leads to a tearful reunion between Caroline and the father she'd long assumed to be dead. If Minstrel Man seems at times to be a dress rehearsal for Columbia's The Jolson Story (1946), it shouldn't surprising: the PRC film was directed by Joseph H. Lewis, who went on to helm Jolson Story's musical highlights."
tt0165938,Joseph H. Lewis,Secrets of a Co-Ed,Drama,An attorney's daughter becomes romantically involved with a mobster.
tt0034544,Joseph H. Lewis,Boss of Hangtown Mesa,Western,"It is now an accepted fact that the best of Johnny Mack Brown's Universal westerns were directed by the talented Joseph H. Lewis. Boss of Hangtown Mesa may not be in the same league as the Brown-Lewis classic Arizona Cyclone, but it comes awfully close. This time around, hero Steve Collins (Brown) comes to the aid of Betty Wilkins (Helen Deverell), who has taken over the telegraph-line business established by her uncle John (Henry Hall). The latter was murdered by outlaws who don't cotton to having the territory linked up electronically with the rest of the world."
tt0035334,Joseph H. Lewis,The Silver Bullet,Western,A cowboy heads for the town where his father was murdered to find out who was responsible.
tt0034538,Joseph H. Lewis,Bombs Over Burma,Action,"The film tells the story of Chinese guerrillas fighting for the Allied cause in Burma during Early in World War II, Chungking schoolteacher Lin Yang is recruited to help with the dangerous mission of protecting the Allied supply line from Burma into China. In spite of the danger involved, her determination to help is strengthened when one of her young students is killed in a Japanese air raid. Some time later, she is part of a group of Allied representatives departing from Lashio, on a bus traveling the Burma Road back to China. A bridge outage forces them to spend the night in a monastery along the way, and during the night they watch in horror as a supply convoy of trucks is bombed by Japanese planes. The timing and accuracy of the raid brings them to realize that either one of their group, or perhaps the priest in the monastery, is really an enemy agent"
tt0035007,Joseph H. Lewis,The Mad Doctor of Market Street,Horror,A fugitive doctor (Lionel Atwill) tries to raise the dead for South Sea Islanders.
tt0033352,Joseph H. Lewis,Arizona Cyclone,Western,Crenshaw and Randolph are competing freight haulers and Randolph's lead man Tom Baxter has given him an advantage....
tt0033500,Joseph H. Lewis,Criminals Within,War,A young soldier uncovers a ring of spies when he investigates his brother's mysterious murder.
tt0033760,Joseph H. Lewis,Invisible Ghost,Horror,"The town's leading citizen is a man victim of homicidal impulses beyond his control. He is being controlled by his wife who had left him for another man. She was involved in a car accident that has left her brain damaged and is kept in the basement, in secret, by Kessler's gardener."
tt0034064,Joseph H. Lewis,Pride of the Bowery,Action,Muggs (Leo Gorcey) is tricked into entering a Civilian Conservation Corps camp by Danny (Bobby Jordan) in order to get in shape. Muggs resists and battles with the camp captain and with other campers. He also becomes involved in trying to help one of his friends get out of trouble.
tt0033144,Joseph H. Lewis,That Gang of Mine,Comedy,"A street kid has dreams of becoming a jockey. He gets his chance when he and his gang discover a poor old man who has a championship race horse. The man agrees to let the boy ride his horse in a race, but first the gang must get enough money to pay for the race's entry fees."
tt0032277,Joseph H. Lewis,Boys of the City,Comedy,"Street kids get sent to the country, where they get mixed up in murder and a haunted house."
tt0032984,Joseph H. Lewis,The Return of Wild Bill,Western,"When Matt Kilgore and his men frame and then hang an innocent man, Lige Saunders sends for his son Wild Bill who arrives to find his father shot by Matt's brother. When the brother is killed in his fight with Bill, Matt sends two fake Deputies to arrest Bill whom he then plans to hang. But Matt's sister, attracted to Bill, overhears the plan and rides for help."
tt0033142,Joseph H. Lewis,Texas Stagecoach,Western,The Kinkaids and the Harpers both run stage lines and are friendly competitors. Appleby is after the stage line and convinces the two owners to build a spur line to the same town. Then he has both projects sabotaged pitting the friends against each other and running them out of money.
tt0032750,Joseph H. Lewis,The Man from Tumbleweeds,Western,Bill Saunders recruits a team of paroled convicts to subdue a lawless gang.
tt0032259,Joseph H. Lewis,Blazing Six Shooters,Western,"The story revolves around a valuable silver deposit, located between two ranches. Villain Lash Bender (Dick Curtis) cooks up a scheme to gain control of both ranches so that he may have a clear field to the silver lode."
tt0033195,Joseph H. Lewis,Two-Fisted Rangers,Western,"Thad Lawson arrives in Oak Valley to avenge the murder of his brother, the local sheriff. He learns that Jack Rand, powerful overlord of the town is to blame. After Rand murders newspaper publisher Jordan Webster, Thad sets out to put him behind bars."
tt0030346,Joseph H. Lewis,The Last Stand,Music,"Tip Douglas is sent after cattle rustlers, the same rustlers that murdered his father. Posing as a notorious outlaw, he is able to join the gang. Learning that the gang's boss Thorn Evans killed his father, he and sidekick Pepper set a trap when he learns of their next raid."
tt0029938,Joseph H. Lewis,Border Wolves,Western,"Just after Carson's gang murder members of a wagon train, Rusty and Clem come along and are arrested. Knowing they are innocent Judge Coleman breaks them out and sends them after Carson. They join Carson's gang to learn of their next raid but the Marshal arrests them for the wagon train murders."
tt0030784,Joseph H. Lewis,The Spy Ring,Adventure,"Two American-army officers are working on a new type of machine-gun for anti-aircraft warfare, when one of them is murdered. The other vows to get the spies that are after the invention and avenge his friend's death."
tt0028746,Joseph H. Lewis,Courage of the West,NA,Rangers go after bandits holding up Wells Fargo offices.
tt0125432,Joseph H. Lewis,Navy Spy,Drama,A federal agent and a female reporter team up to catch a criminal gang that has kidnapped a scientist in order to get his formula for a new type of poison gas.
tt2855724,Bert I. Gordon,Secrets of a Psychopath,Thriller,Two siblings lure unsuspecting victims to their house through a dating site for games and slaughter.
tt0100550,Bert I. Gordon,Satan's Princess,NA,A down-on-his-luck cop runs into harder times when he is searching for a missing woman
tt0088800,Bert I. Gordon,Malizia 2,NA,"A teenage boy that had early sexual encounters is having trouble finding them now, and spends a lot of time fantasizing about the women he knows. When a beautiful new girl comes to town, he makes a bet with the other guys that he can get her into bed within 10 days. His chief rival stacks the deck, though, by threatening to expose the new girl's sordid past (she was wrongly accused of being involved in an orgy at her previous school) if she sleeps with our hero. Confused about his situation, the boy seeks counsel from the sexy older woman across the street, and she helps him come to terms with his predicament."
